ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
72211,с.,Телчарка,KRZ,KRZ08,KRZ08-17,3,8,5,1901,S,4677
47809,с.,Теменуга,KRZ,KRZ02,KRZ02-34,3,8,7,1901,S,4678
72237,с.,Теменуга,VTR,VTR31,VTR31-00,3,8,5,1901,N,4679
72240,с.,Тенево,JAM,JAM25,JAM25-38,3,5,3,1901,SE,4680
72254,с.,Тепава,LOV,LOV18,LOV18-00,3,8,5,1901,NW,4681
72268,с.,Теплен,BLG,BLG52,BLG52-13,3,6,6,1901,SW,4682
72271,гр.,Тервел,DOB,DOB27,DOB27-00,1,3,4,1901,NE,4683
72285,с.,Тервел,SHU,SHU11,SHU11-17,3,7,5,1901,NE,4684
72312,с.,Терзиите,VTR,VTR04,VTR04-09,3,8,6,1901,N,4685
72299,с.,Терзийско,BGS,BGS23,BGS23-00,3,8,5,1901,SE,4686
72309,с.,Терзийско,LOV,LOV34,LOV34-18,3,7,6,1901,NW,4687
72337,с.,Тертер,RAZ,RAZ16,RAZ16-12,3,7,5,1901,N,4688
72343,гр.,Тетевен,LOV,LOV33,LOV33-00,1,3,5,1901,NW,4689
72357,с.,Тетово,RSE,RSE27,RSE27-12,3,5,3,1901,N,4690
72360,с.,Тешел,SML,SML09,SML09-03,3,8,7,1901,S,4691
72374,с.,Тешово,BLG,BLG52,BLG52-14,3,7,7,1901,SW,4692
72391,с.,Тикале,SML,SML31,SML31-35,3,7,8,1901,S,4693
72401,с.,Тимарево,SHU,SHU11,SHU11-18,3,6,5,1901,NE,4694
72429,с.,Тинтява,KRZ,KRZ15,KRZ15-43,3,8,5,1901,S,4695
72432,с.,Типченица,VRC,VRC27,VRC27-25,3,6,6,1901,NW,4696
72446,с.,Титевци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4697
72452,с.,Тиховец,TGV,TGV02,TGV02-00,3,8,5,1901,NE,4698
72463,с.,Тихомир,KRZ,KRZ14,KRZ14-40,3,5,6,1901,S,4699
72477,с.,Тихомирово,SZR,SZR27,SZR27-19,3,7,3,1901,SE,4700
72480,с.,Тича,SLV,SLV11,SLV11-18,3,5,5,1901,SE,4701
72494,с.,Тишаново,KNL,KNL31,KNL31-00,3,8,7,1901,SW,4702
72504,с.,Тишевица,VRC,VRC10,VRC10-18,3,7,4,1901,NW,4703
72518,с.,Тияновци,VID,VID06,VID06-00,3,7,3,1901,NW,4704
72521,с.,Тлачене,VRC,VRC08,VRC08-13,3,6,4,1901,NW,4705
72549,с.,Тодор Икономово,SHU,SHU18,SHU18-12,3,5,4,1901,NE,4706
72535,с.,Тодореците,GAB,GAB35,GAB35-00,3,8,6,1901,N,4707
72552,с.,Тодоричене,LOV,LOV19,LOV19-10,3,7,3,1901,NW,4708
72566,с.,Тодорово,PVN,PVN24,PVN24-21,3,6,4,1901,NW,4709
72578,с.,Тодорово,RAZ,RAZ14,RAZ14-21,3,6,4,1901,N,4710
72583,с.,Тодоровци,VTR,VTR04,VTR04-00,3,8,6,1901,N,4711
72597,с.,Тодоровци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4712
81637,с.,Тодорчета,GAB,GAB05,GAB05-00,3,8,5,1901,N,4713
72607,с.,Тодювци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4714
72610,с.,Токачка,KRZ,KRZ15,KRZ15-44,3,7,6,1901,S,4715
72638,с.,Толовица,VID,VID25,VID25-00,3,8,4,1901,NW,4716
72641,с.,Томбето,VTR,VTR13,VTR13-11,3,8,6,1901,N,4717
72655,с.,Томпсън,SFO,SFO43,SFO43-30,3,5,6,1901,SW,4718
72669,с.,Томчевци,GAB,GAB35,GAB35-00,3,8,6,1901,N,4719
72672,с.,Тонско дабе,BLG,BLG33,BLG33-00,3,8,7,1901,SW,4720
72693,с.,Топола,DOB,DOB17,DOB17-16,3,7,3,1901,NE,4721
72709,с.,Тополи,VAR,VAR06,VAR06-10,3,4,1,1901,NE,4722
72713,с.,Тополи дол,PAZ,PAZ19,PAZ19-26,3,7,4,1901,S,4723
72727,с.,Тополица,BGS,BGS01,BGS01-13,3,5,3,1901,SE,4724
72730,с.,Тополка,KRZ,KRZ15,KRZ15-62,3,8,6,1901,S,4725
72744,с.,Тополница,BLG,BLG33,BLG33-42,3,5,2,1901,SW,4726
72758,с.,Тополница,KNL,KNL48,KNL48-14,3,7,6,1901,SW,4727
72761,гр.,Тополовград,HKV,HKV32,HKV32-00,1,3,4,1901,S,4728
72775,с.,Тополовец,VID,VID22,VID22-06,3,7,4,1901,NW,4729
73924,с.,Тополовец,VID,VID33,VID33-11,3,7,3,1901,NW,4730
72789,с.,Тополово,PDV,PDV01,PDV01-19,3,5,5,1901,S,4731
72792,с.,Тополово,HKV,HKV18,HKV18-12,3,7,3,1901,S,4732
72802,с.,Тополчане,KRZ,KRZ16,KRZ16-17,3,8,5,1901,S,4733
72816,с.,Тополчане,SLV,SLV20,SLV20-41,3,5,3,1901,SE,4734
72824,с.,Тополяне,SZR,SZR27,SZR27-23,3,7,3,1901,SE,4735
72833,с.,Топузево,SLV,SLV11,SLV11-19,3,7,5,1901,SE,4736
72847,с.,Топузи,VTR,VTR13,VTR13-00,3,8,6,1901,N,4737
72850,с.,Топчии,RAZ,RAZ26,RAZ26-19,3,6,4,1901,N,4738
72864,с.,Топчийско,BGS,BGS18,BGS18-32,3,6,5,1901,SE,4739
72878,с.,Торбалъжите,GAB,GAB05,GAB05-12,3,8,6,1907,N,4740
43058,с.,Торос,LOV,LOV19,LOV19-06,3,5,4,1901,NW,4741
72881,с.,Тотлебен,PVN,PVN27,PVN27-07,3,7,2,1901,NW,4742
72895,с.,Точилари,RAZ,RAZ16,RAZ16-14,3,7,3,1901,N,4743
72919,с.,Тошевци,VID,VID15,VID15-06,3,7,4,1901,NW,4744
72922,с.,Траве,SML,SML02,SML02-00,3,8,7,1901,S,4745
72936,с.,Травник,DOB,DOB17,DOB17-00,3,8,3,1901,NE,4746
72940,с.,Трайково,MON,MON24,MON24-09,3,5,2,1901,NW,4747
72953,с.,Тракиец,HKV,HKV34,HKV34-33,3,6,4,1901,S,4748
72967,с.,Тракийци,BGS,BGS06,BGS06-00,3,8,5,1901,SE,4749
72970,с.,Тракия,SZR,SZR23,SZR23-11,3,7,3,1901,SE,4750
72998,с.,Трапесковци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4751
73002,с.,Трапище,RAZ,RAZ17,RAZ17-25,3,6,4,1901,N,4752
73016,с.,Трапоклово,SLV,SLV20,SLV20-42,3,6,3,1901,SE,4753
73033,с.,Требище,SML,SML31,SML31-36,3,7,8,1901,S,4754
73047,с.,Трекляно,KNL,KNL50,KNL50-00,3,5,7,1901,SW,4755
73050,с.,Трем,SHU,SHU11,SHU11-19,3,7,5,1901,NE,4756
73078,с.,Трескавец,TGV,TGV02,TGV02-13,3,6,5,1901,NE,4757
73119,с.,Три кладенци,VRC,VRC10,VRC10-19,3,6,3,1901,NW,4758
73136,с.,Три могили,KRZ,KRZ16,KRZ16-46,3,7,5,1901,S,4759
73147,с.,Три могили,PDV,PDV01,PDV01-00,3,8,8,1901,S,4760
73081,с.,Триводици,PDV,PDV41,PDV41-04,3,5,4,1901,S,4761
73095,с.,Тригорци,DOB,DOB03,DOB03-17,3,7,3,1901,NE,4762
73105,с.,Триград,SML,SML09,SML09-13,3,6,8,1901,S,4763
73122,с.,Трилистник,PDV,PDV17,PDV17-16,3,5,3,1901,S,4764
73167,с.,Трифоново,MON,MON29,MON29-00,3,7,3,1901,NW,4765
73170,с.,Троица,SHU,SHU23,SHU23-10,3,6,3,1901,NE,4766
73184,с.,Тросково,BLG,BLG44,BLG44-00,3,8,7,1901,SW,4767
73198,гр.,Троян,LOV,LOV34,LOV34-00,1,2,5,1901,NW,4768
73208,с.,Троян,HKV,HKV29,HKV29-07,3,7,3,1901,S,4769
73211,с.,Трояново,BGS,BGS08,BGS08-10,3,5,3,1901,SE,4770
73225,с.,Трояново,SZR,SZR27,SZR27-21,3,5,3,1901,SE,4771
73242,с.,Труд,PDV,PDV17,PDV17-17,3,4,3,1901,S,4772
73256,с.,Трудовец,SFO,SFO07,SFO07-12,3,4,5,1901,SW,4773
73262,с.,Тръбач,RAZ,RAZ17,RAZ17-26,3,7,4,1901,N,4774
73273,гр.,Трън,PER,PER51,PER51-00,1,4,7,1901,SW,4775
73287,с.,Трънак,BGS,BGS18,BGS18-33,3,5,3,1901,SE,4776
73290,с.,Трънито,GAB,GAB05,GAB05-00,3,7,6,1901,N,4777
73300,с.,Тръница,SHU,SHU22,SHU22-00,3,7,4,1901,NE,4778
73314,с.,Трънково,SZR,SZR27,SZR27-22,3,7,3,1901,SE,4779
73328,с.,Трънково,JAM,JAM07,JAM07-19,3,7,3,1901,SE,4780
73331,с.,Трънковци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4781
73345,с.,Трънчовица,PVN,PVN16,PVN16-12,3,6,2,1901,NW,4782
73359,гр.,Тръстеник,PVN,PVN10,PVN10-15,1,5,3,1901,NW,4783
73362,с.,Тръстеник,RSE,RSE13,RSE13-08,3,5,3,1901,N,4784
73376,с.,Тръстика,TGV,TGV24,TGV24-32,3,7,5,1901,NE,4785
73388,с.,Тръстиково,BGS,BGS08,BGS08-11,3,6,1,1901,SE,4786
73393,с.,Тръстиково,VAR,VAR01,VAR01-14,3,6,1,1901,NE,4787
73403,гр.,Трявна,GAB,GAB35,GAB35-00,1,3,5,1901,N,4788
73417,с.,Туден,SFO,SFO09,SFO09-00,3,8,6,1901,SW,4789
73420,с.,Тулово,SZR,SZR22,SZR22-16,3,5,5,1901,SE,4790
73434,с.,Тумбалово,GAB,GAB29,GAB29-00,3,8,5,1901,N,4791
73448,с.,Тумбевци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4792
73451,с.,Турия,SZR,SZR24,SZR24-10,3,7,5,1901,SE,4793
73465,с.,Туркинча,GAB,GAB12,GAB12-00,3,8,5,1901,N,4794
73479,с.,Туроковци,PER,PER51,PER51-25,3,7,7,1901,SW,4795
73482,с.,Турян,SML,SML31,SML31-00,3,8,8,1901,S,4796
73496,гр.,Тутракан,SLS,SLS34,SLS34-00,1,3,2,1901,N,4797
73506,с.,Тутраканци,VAR,VAR24,VAR24-20,3,7,1,1901,NE,4798
73519,с.,Туховища,BLG,BLG42,BLG42-12,3,6,7,1901,SW,4799
73523,с.,Тученица,PVN,PVN24,PVN24-22,3,6,4,1901,NW,4800
73537,с.,Тушовица,SHU,SHU10,SHU10-14,3,6,4,1901,NE,4801
73540,с.,Тъжа,SZR,SZR24,SZR24-11,3,5,5,1901,SE,4802
73554,с.,Тъкач,SHU,SHU18,SHU18-13,3,6,5,1901,NE,4803
73883,с.,Тънка бара,SML,SML18,SML18-14,3,8,7,1901,S,4804
73568,с.,Тънки рът,VTR,VTR13,VTR13-00,3,8,6,1901,N,4805
73571,с.,Тънково,BGS,BGS15,BGS15-09,3,5,1,1901,SE,4806
73585,с.,Тънково,HKV,HKV30,HKV30-23,3,7,3,1901,S,4807
73599,с.,Тънкото,SML,SML16,SML16-30,3,8,7,1901,S,4808
73609,с.,Тъпчилещово,TGV,TGV22,TGV22-00,3,8,5,1901,NE,4809
73612,с.,Търговище,VID,VID37,VID37-07,3,7,5,1901,NW,4810
73626,гр.,Търговище,TGV,TGV35,TGV35-00,1,2,3,1901,NE,4811
73634,с.,Търкашени,VTR,VTR13,VTR13-00,3,8,5,1901,N,4812
73897,с.,Търна,KRZ,KRZ02,KRZ02-36,3,8,6,1901,S,4813
73643,с.,Търнава,VRC,VRC08,VRC08-14,3,5,2,1901,NW,4814
73657,с.,Търнава,JAM,JAM25,JAM25-39,3,7,4,1901,SE,4815
73660,с.,Търнак,VRC,VRC08,VRC08-15,3,5,3,1901,NW,4816
73674,с.,Търнене,PVN,PVN24,PVN24-23,3,6,2,1901,NW,4817
73688,с.,Търничени,SZR,SZR24,SZR24-12,3,6,5,1901,SE,4818
73691,с.,Търновлаг,KNL,KNL29,KNL29-43,3,7,5,1901,SW,4819
73701,с.,Търновца,TGV,TGV35,TGV35-38,3,7,5,1901,NE,4820
73715,с.,Търновци,KRZ,KRZ08,KRZ08-18,3,8,5,1901,S,4821
73729,с.,Търновци,SLS,SLS34,SLS34-10,3,7,3,1901,N,4822
73732,с.,Търносливка,KRZ,KRZ02,KRZ02-15,3,8,7,1901,S,4823
73746,с.,Търняне,VID,VID09,VID09-35,3,7,2,1901,NW,4824
73750,с.,Търсино,KNL,KNL29,KNL29-00,3,8,7,1901,SW,4825
73763,с.,Търхово,GAB,GAB29,GAB29-00,3,8,5,1901,N,4826
73777,с.,Търън,SML,SML31,SML31-38,3,5,7,1901,S,4827
73780,с.,Тюленово,DOB,DOB29,DOB29-00,3,8,1,1901,NE,4828
73794,с.,Тюркмен,PDV,PDV07,PDV07-16,3,7,3,1901,S,4829
73804,с.,Тютюнче,KRZ,KRZ08,KRZ08-39,3,8,5,1901,S,4830
73818,с.,Тянево,DOB,DOB15,DOB15-61,3,7,3,1901,NE,4831
73821,с.,Тянево,HKV,HKV29,HKV29-08,3,7,3,1901,S,4832
75013,с.,Угледно,TGV,TGV22,TGV22-37,3,7,5,1901,NE,4833
75023,с.,Углярци,PER,PER36,PER36-00,3,8,7,1901,SW,4834
75037,с.,Угорелец,GAB,GAB29,GAB29-00,3,8,6,1901,N,4835
75040,с.,Угорялковци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4836
75054,гр.,Угърчин,LOV,LOV36,LOV36-00,1,5,4,1901,NW,4837
75068,с.,Узово,DOB,DOB12,DOB12-00,3,8,3,1901,NE,4838
75085,с.,Узунджово,HKV,HKV34,HKV34-34,3,5,3,1901,S,4839
75099,с.,Узуните,GAB,GAB05,GAB05-00,3,8,5,1901,N,4840
75254,с.,Узуново,PDV,PDV01,PDV01-00,3,8,7,1901,S,4841
75112,с.,Умаревци,LOV,LOV18,LOV18-30,3,7,3,1901,NW,4842
75139,с.,Урвата,GAB,GAB35,GAB35-00,3,8,6,1901,N,4843
75143,с.,Уровене,VRC,VRC21,VRC21-13,3,7,3,1901,NW,4844
75157,с.,Уручевци,SML,SML16,SML16-00,3,8,7,1901,S,4845
75174,с.,Усойка,KNL,KNL05,KNL05-10,3,6,5,1901,SW,4846
75188,с.,Устина,PDV,PDV26,PDV26-28,3,5,4,1901,S,4847
75191,с.,Устрем,HKV,HKV32,HKV32-15,3,6,2,1901,S,4848
75201,с.,Устрен,KRZ,KRZ08,KRZ08-19,3,6,7,1901,S,4849
75215,с.,Ухловица,SML,SML31,SML31-18,3,8,8,1901,S,4850
75229,с.,Ушевци,VTR,VTR04,VTR04-09,3,8,5,1901,N,4851
75232,с.,Уши,KNL,KNL50,KNL50-00,3,8,8,1901,SW,4852
75246,с.,Ушинци,RAZ,RAZ26,RAZ26-16,3,7,4,1901,N,4853
76011,с.,Фабрика,SML,SML11,SML11-00,3,8,7,1901,S,4854
76025,с.,Фазаново,BGS,BGS13,BGS13-00,3,8,2,1901,SE,4855
76039,с.,Факия,BGS,BGS06,BGS06-23,3,6,3,1901,SE,4856
76042,с.,Фатово,SML,SML31,SML31-00,3,8,8,1901,S,4857
76064,с.,Фелдфебел Денково,DOB,DOB15,DOB15-62,3,6,3,1901,NE,4858
76073,с.,Филаретово,SLV,SLV11,SLV11-20,3,6,5,1901,SE,4859
76090,с.,Филипово,BLG,BLG01,BLG01-07,3,6,6,1901,SW,4860
76100,с.,Филипово,HKV,HKV32,HKV32-00,3,8,4,1901,S,4861
76114,с.,Филиповци,PER,PER51,PER51-26,3,7,7,1901,SW,4862
76145,с.,Флорентин,VID,VID30,VID30-03,3,6,1,1901,NW,4863
76159,с.,Фотиново,KRZ,KRZ14,KRZ14-41,3,5,5,1901,S,4864
76162,с.,Фотиново,PAZ,PAZ03,PAZ03-02,3,6,8,1901,S,4865
76180,с.,Фролош,KNL,KNL27,KNL27-00,3,7,7,1901,SW,4866
76193,с.,Фурен,VRC,VRC21,VRC21-14,3,7,3,1901,NW,4867
76203,с.,Фъргово,BLG,BLG42,BLG42-13,3,6,7,1901,SW,4868
76217,с.,Фърговци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4869
76220,с.,Фъревци,GAB,GAB35,GAB35-00,3,8,6,1901,N,4870
76234,с.,Фъртуни,GAB,GAB35,GAB35-00,3,8,6,1901,N,4871
77044,с.,Хаджи Димитър,DOB,DOB17,DOB17-00,3,8,2,1901,NE,4872
77013,с.,Хаджидимитрово,VTR,VTR28,VTR28-13,3,6,2,1901,N,4873
77027,с.,Хаджидимитрово,SZR,SZR12,SZR12-15,3,5,5,1901,SE,4874
77030,с.,Хаджидимитрово,JAM,JAM25,JAM25-40,3,6,3,1901,SE,4875
77058,гр.,Хаджидимово,BLG,BLG52,BLG52-00,1,4,5,1901,SW,4876
77061,с.,Хаджиево,PAZ,PAZ19,PAZ19-27,3,6,4,1901,S,4877
77089,с.,Хаджиите,BGS,BGS09,BGS09-26,3,7,3,1901,SE,4878
77092,с.,Хаджийско,KRZ,KRZ14,KRZ14-62,3,7,5,1901,S,4879
77102,с.,Хайредин,VRC,VRC35,VRC35-00,3,5,2,1901,NW,4880
77120,с.,Халваджийско,TGV,TGV02,TGV02-00,3,8,5,1901,NE,4881
68730,с.,Хан Аспарухово,SZR,SZR31,SZR31-44,3,5,3,1901,SE,4882
78210,с.,Хан Крум,SHU,SHU23,SHU23-11,3,6,2,1901,NE,4883
77150,с.,Ханово,JAM,JAM25,JAM25-41,3,6,3,1901,SE,4884
77164,с.,Харачерите,GAB,GAB05,GAB05-00,3,8,5,1901,N,4885
77178,с.,Харваловци,VTR,VTR13,VTR13-00,3,8,6,1901,N,4886
77181,гр.,Харманли,HKV,HKV33,HKV33-00,1,2,2,1901,S,4887
77195,гр.,Хасково,HKV,HKV34,HKV34-00,1,1,3,1901,S,4888
77205,с.,Хасовица,SML,SML31,SML31-00,3,8,8,1901,S,4889
77219,с.,Хвойна,SML,SML38,SML38-09,3,5,7,1901,S,4890
77222,с.,Хвостяне,BLG,BLG13,BLG13-14,3,6,5,1901,SW,4891
77236,с.,Хвърчил,SFO,SFO56,SFO56-00,3,8,7,1901,SW,4892
77246,с.,Хераково,SFO,SFO06,SFO06-06,3,6,6,1901,SW,4893
77253,с.,Хирево,GAB,GAB29,GAB29-31,3,7,5,1901,N,4894
77267,с.,Хисар,KRZ,KRZ15,KRZ15-59,3,8,4,1901,S,4895
77270,гр.,Хисаря,PDV,PDV37,PDV37-00,1,3,5,1901,S,4896
77284,с.,Хитово,DOB,DOB15,DOB15-63,3,7,4,1901,NE,4897
14516,с.,Хитрино,SHU,SHU11,SHU11-00,3,5,5,1901,NE,4898
77311,с.,Хлевене,LOV,LOV18,LOV18-31,3,7,5,1901,NW,4899
77325,с.,Хлябово,HKV,HKV32,HKV32-16,3,6,5,1901,S,4900
77339,с.,Ходжовци,KRZ,KRZ16,KRZ16-00,3,8,6,1901,S,4901
77342,с.,Хотанца,RSE,RSE27,RSE27-08,3,6,2,1901,N,4902
77356,с.,Хотница,VTR,VTR04,VTR04-32,3,6,3,1901,N,4903
77361,с.,Хотово,BLG,BLG40,BLG40-41,3,8,3,1901,SW,4904
77373,с.,Храбрино,PDV,PDV26,PDV26-29,3,6,4,1901,S,4905
77387,с.,Храброво,VAR,VAR24,VAR24-21,3,7,2,1901,NE,4906
77390,с.,Храброво,DOB,DOB03,DOB03-00,3,8,4,1901,NE,4907
77400,с.,Храбърско,SFO,SFO06,SFO06-07,3,6,7,1901,SW,4908
77414,с.,Храсна,BLG,BLG40,BLG40-00,3,8,6,1901,SW,4909
77428,с.,Храстово,KRZ,KRZ15,KRZ15-46,3,8,6,1901,S,4910
77431,с.,Християново,SZR,SZR31,SZR31-48,3,7,3,1901,SE,4911
77462,с.,Христо Даново,PDV,PDV13,PDV13-27,3,5,6,1901,S,4912
77445,с.,Христовци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4913
77459,с.,Христовци,GAB,GAB35,GAB35-00,3,8,6,1901,N,4914
77476,с.,Хрищени,SZR,SZR31,SZR31-49,3,5,4,1901,SE,4915
77487,с.,Хромица,KRZ,KRZ02,KRZ02-29,3,8,6,1901,S,4916
77493,с.,Хубавене,VRC,VRC32,VRC32-10,3,7,4,1901,NW,4917
77517,с.,Хума,RAZ,RAZ29,RAZ29-12,3,7,5,1901,N,4918
77520,с.,Хухла,HKV,HKV11,HKV11-00,3,8,5,1901,S,4919
77534,с.,Хъневци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4920
77548,с.,Хърлец,VRC,VRC20,VRC20-04,3,5,2,1901,NW,4921
77565,с.,Хърсово,BLG,BLG40,BLG40-42,3,7,4,1901,SW,4922
77579,с.,Хърсово,RAZ,RAZ29,RAZ29-13,3,6,5,1901,N,4923
77582,с.,Хърсово,SHU,SHU21,SHU21-13,3,7,5,1901,NE,4924
78015,с.,Цаконица,VRC,VRC27,VRC27-00,3,8,5,1901,NW,4925
78029,с.,Цалапица,PDV,PDV26,PDV26-30,3,4,3,1901,S,4926
78032,с.,Цани Гинчево,SHU,SHU21,SHU21-09,3,7,4,1901,NE,4927
78046,с.,Цапарево,BLG,BLG49,BLG49-17,3,7,7,1901,SW,4928
78056,с.,Цар Асен,PAZ,PAZ19,PAZ19-28,3,7,5,1901,S,4929
78063,с.,Цар Асен,SLS,SLS01,SLS01-00,3,8,3,1901,N,4930
78077,с.,Цар Асен,TGV,TGV24,TGV24-33,3,7,5,1901,NE,4931
77308,гр.,Цар Калоян,RAZ,RAZ36,RAZ36-00,1,4,4,1901,N,4932
78207,с.,Цар Калоян,PDV,PDV42,PDV42-00,3,8,7,1901,S,4933
78238,с.,Цар Самуил,SLS,SLS34,SLS34-12,3,5,1,1901,N,4934
66442,с.,Цар Симеоново,VID,VID09,VID09-00,3,7,1,1901,NW,4935
83363,с.,Цар Шишманово,VID,VID25,VID25-00,3,7,4,1901,NW,4936
78080,с.,Царацово,PDV,PDV17,PDV17-18,3,5,3,1901,S,4937
78104,с.,Царев брод,SHU,SHU30,SHU30-21,3,5,4,1901,NE,4938
78118,с.,Царев дол,SLS,SLS34,SLS34-00,3,8,3,1901,N,4939
12677,с.,Царева ливада,GAB,GAB12,GAB12-02,3,5,5,1901,N,4940
78094,с.,Царева поляна,HKV,HKV30,HKV30-24,3,6,4,1901,S,4941
78121,с.,Царевец,VTR,VTR28,VTR28-14,3,5,2,1901,N,4942
78135,с.,Царевец,VRC,VRC27,VRC27-27,3,7,4,1901,NW,4943
78149,с.,Царевец,KRZ,KRZ16,KRZ16-47,3,7,5,1901,S,4944
78152,с.,Царевец,DOB,DOB15,DOB15-64,3,6,4,1901,NE,4945
48619,гр.,Царево,BGS,BGS13,BGS13-00,1,3,1,1901,SE,4946
70220,с.,Царевци,VAR,VAR01,VAR01-13,3,6,1,1901,NE,4947
78166,с.,Царевци,TGV,TGV22,TGV22-00,3,8,5,1901,NE,4948
78171,с.,Царимир,PDV,PDV33,PDV33-08,3,6,4,1901,S,4949
78183,с.,Царино,KRZ,KRZ14,KRZ14-03,3,8,5,1901,S,4950
78197,с.,Царичина,SFO,SFO26,SFO26-00,3,8,7,1901,SW,4951
48982,с.,Царичино,DOB,DOB03,DOB03-10,3,6,4,1901,NE,4952
78224,с.,Цар-Петрово,VID,VID22,VID22-07,3,7,4,1901,NW,4953
80203,с.,Царски извор,VTR,VTR31,VTR31-19,3,6,4,1901,N,4954
78241,с.,Цацаровци,SML,SML11,SML11-00,3,8,7,1901,S,4955
78255,с.,Цацаровци,SFO,SFO16,SFO16-15,3,7,6,1901,SW,4956
78269,с.,Цвеклювци,VTR,VTR13,VTR13-00,3,8,6,1901,N,4957
78272,с.,Цветино,PAZ,PAZ08,PAZ08-16,3,7,8,1901,S,4958
78286,с.,Цветкова бара,MON,MON02,MON02-05,3,8,6,1901,NW,4959
78297,с.,Цветница,TGV,TGV35,TGV35-39,3,8,5,1901,NE,4960
78302,с.,Цвятковци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4961
78313,с.,Цвятово,KRZ,KRZ08,KRZ08-11,3,8,6,1901,S,4962
78327,с.,Цегриловци,PER,PER51,PER51-00,3,8,7,1901,SW,4963
78330,с.,Целина,SZR,SZR36,SZR36-15,3,7,3,1901,SE,4964
78344,с.,Ценино,SLV,SLV16,SLV16-36,3,7,4,1901,SE,4965
78358,с.,Ценович,SLS,SLS31,SLS31-00,3,8,3,1901,N,4966
78361,с.,Ценово,RSE,RSE37,RSE37-00,3,5,1,1901,N,4967
78375,с.,Ценово,SZR,SZR36,SZR36-16,3,7,3,1901,SE,4968
78389,с.,Цепераните,VTR,VTR04,VTR04-00,3,8,6,1901,N,4969
78392,с.,Церетелево,PDV,PDV33,PDV33-11,3,7,4,1901,S,4970
78402,с.,Церецел,SFO,SFO43,SFO43-00,3,8,7,1901,SW,4971
78416,с.,Церковски,BGS,BGS09,BGS09-28,3,7,3,1901,SE,4972
78428,с.,Церова кория,VTR,VTR04,VTR04-33,3,6,3,1901,N,4973
78433,с.,Церовец,RSE,RSE13,RSE13-00,3,7,4,1901,N,4974
78447,с.,Церовица,KNL,KNL29,KNL29-00,3,8,7,1901,SW,4975
78450,с.,Церовище,TGV,TGV22,TGV22-39,3,6,4,1901,NE,4976
78464,с.,Церово,BLG,BLG03,BLG03-22,3,6,6,1901,SW,4977
78478,с.,Церово,PAZ,PAZ14,PAZ14-05,3,6,5,1901,S,4978
78481,с.,Церово,SFO,SFO43,SFO43-32,3,5,5,1901,SW,4979
78495,с.,Циклово,KNL,KNL05,KNL05-00,3,8,7,1901,SW,4980
78505,с.,Цирка,SML,SML16,SML16-31,3,7,6,1901,S,4981
78519,с.,Цонево,VAR,VAR16,VAR16-15,3,5,1,1901,NE,4982
78536,с.,Цонковци,VTR,VTR04,VTR04-00,3,8,6,1901,N,4983
78543,с.,Црешново,KNL,KNL29,KNL29-00,3,8,8,1901,SW,4984
78553,с.,Цръклевци,SFO,SFO16,SFO16-00,3,8,7,1901,SW,4985
78567,с.,Црънча,SML,SML10,SML10-06,3,6,8,1901,S,4986
78570,с.,Црънча,PAZ,PAZ19,PAZ19-29,3,5,5,1901,S,4987
78584,с.,Църварица,KNL,KNL31,KNL31-00,3,8,7,1901,SW,4988
78598,с.,Цървена ябълка,KNL,KNL29,KNL29-00,3,8,8,1901,SW,4989
78608,с.,Цървендол,KNL,KNL29,KNL29-00,3,8,7,1901,SW,4990
78611,с.,Цървеняно,KNL,KNL29,KNL29-00,3,8,7,1901,SW,4991
78625,с.,Цървище,KNL,KNL27,KNL27-00,3,8,6,1901,SW,4992
78639,с.,Църква,DOB,DOB03,DOB03-19,3,6,3,1901,NE,4993
78642,с.,Църквица,KRZ,KRZ08,KRZ08-20,3,8,7,1901,S,4994
78656,с.,Църквица,SHU,SHU21,SHU21-10,3,7,4,1901,NE,4995
78669,с.,Църквище,SFO,SFO47,SFO47-03,3,7,6,1901,SW,4996
80011,с.,Чавдар,SFO,SFO57,SFO57-00,3,5,6,1901,SW,4997
80025,с.,Чавдар,SML,SML10,SML10-07,3,7,8,1901,S,4998
80039,с.,Чавдарци,LOV,LOV18,LOV18-32,3,7,3,1901,NW,4999
80042,с.,Чавдарци,VTR,VTR13,VTR13-01,3,8,6,1901,N,5000
80056,с.,Чавеи,GAB,GAB05,GAB05-23,3,8,5,1901,N,5001
80065,с.,Чавка,KRZ,KRZ14,KRZ14-35,3,8,6,1901,S,5002
80073,с.,Чайка,VAR,VAR24,VAR24-00,3,8,3,1901,NE,5003
80087,с.,Чайка,KRZ,KRZ21,KRZ21-24,3,7,5,1901,S,5004
80090,с.,Чакаларово,KRZ,KRZ14,KRZ14-42,3,5,5,1901,S,5005
